time/s	Ewe/V	<I>/mA
09/03/2025 11:56:26.1778	4.4675627E-001	1.111549840554487E-001
09/03/2025 11:56:26.1978	4.4776824E-001	1.109425168445644E-001
09/03/2025 11:56:26.2178	4.4876564E-001	1.107065756287841E-001
09/03/2025 11:56:26.2378	4.4976491E-001	1.104205982863076E-001
09/03/2025 11:56:26.2578	4.5074978E-001	1.100741570246306E-001
09/03/2025 11:56:26.2778	4.5174080E-001	1.098524681098452E-001
09/03/2025 11:56:26.2978	4.5274881E-001	1.096622588035339E-001
09/03/2025 11:56:26.3178	4.5375702E-001	1.092919604529423E-001
09/03/2025 11:56:26.3378	4.5475870E-001	1.092161277580699E-001
09/03/2025 11:56:26.3578	4.5576271E-001	1.090570207129025E-001
09/03/2025 11:56:26.3778	4.5674822E-001	1.088857367867607E-001
09/03/2025 11:56:26.3978	4.5775965E-001	1.087027323212371E-001
09/03/2025 11:56:26.4178	4.5876175E-001	1.087021500376677E-001
09/03/2025 11:56:26.4378	4.5975235E-001	1.084730974463233E-001
09/03/2025 11:56:26.4578	4.6075889E-001	1.083958219322894E-001
09/03/2025 11:56:26.4778	4.6176308E-001	1.082352400472810E-001
09/03/2025 11:56:26.4978	4.6276644E-001	1.081114933735485E-001
09/03/2025 11:56:26.5178	4.6376470E-001	1.080469951266428E-001
09/03/2025 11:56:26.5378	4.6474636E-001	1.079273236747318E-001
09/03/2025 11:56:26.5578	4.6577522E-001	1.079030563446902E-001
09/03/2025 11:56:26.5778	4.6674892E-001	1.078770292289039E-001
09/03/2025 11:56:26.5978	4.6776053E-001	1.078561473016940E-001
09/03/2025 11:56:26.6178	4.6875349E-001	1.078987096294035E-001
09/03/2025 11:56:26.6378	4.6975300E-001	1.080648055067288E-001
09/03/2025 11:56:26.6578	4.7076148E-001	1.080438708886504E-001
09/03/2025 11:56:26.6778	4.7174779E-001	1.080639540774029E-001
09/03/2025 11:56:26.6978	4.7275290E-001	1.080372989785652E-001
09/03/2025 11:56:26.7178	4.7376043E-001	1.081296700544450E-001
09/03/2025 11:56:26.7378	4.7474363E-001	1.080838313985930E-001
09/03/2025 11:56:26.7578	4.7574979E-001	1.081082056367046E-001
09/03/2025 11:56:26.7778	4.7675058E-001	1.082885069190527E-001
09/03/2025 11:56:26.7977	4.7775084E-001	1.086503590674277E-001
09/03/2025 11:56:26.8176	4.7875625E-001	1.087276417981936E-001
09/03/2025 11:56:26.8376	4.7975680E-001	1.088235694138956E-001
09/03/2025 11:56:26.8576	4.8075253E-001	1.089702123814884E-001
09/03/2025 11:56:26.8776	4.8175165E-001	1.089582392984694E-001
09/03/2025 11:56:26.8976	4.8273864E-001	1.089955454032556E-001
09/03/2025 11:56:26.9176	4.8374265E-001	1.092956209969190E-001
09/03/2025 11:56:26.9376	4.8475093E-001	1.094620335691920E-001
09/03/2025 11:56:26.9576	4.8574680E-001	1.095456051860104E-001
09/03/2025 11:56:26.9776	4.8675379E-001	1.097420204185053E-001
09/03/2025 11:56:26.9976	4.8775628E-001	1.100619091691142E-001
09/03/2025 11:56:27.0176	4.8875260E-001	1.100628101396273E-001
09/03/2025 11:56:27.0376	4.8973480E-001	1.102998717817374E-001
09/03/2025 11:56:27.0576	4.9074626E-001	1.106444090643591E-001
09/03/2025 11:56:27.0776	4.9174520E-001	1.107690054211870E-001
09/03/2025 11:56:27.0976	4.9274641E-001	1.110884218230952E-001
09/03/2025 11:56:27.1176	4.9375924E-001	1.112500652476837E-001
09/03/2025 11:56:27.1376	4.9474639E-001	1.114624236943200E-001
09/03/2025 11:56:27.1576	4.9575016E-001	1.119777229485204E-001
09/03/2025 11:56:27.1776	4.9676150E-001	1.122575471785645E-001
09/03/2025 11:56:27.1976	4.9774110E-001	1.124800830277514E-001
09/03/2025 11:56:27.2176	4.9874195E-001	1.126086034475727E-001
09/03/2025 11:56:27.2376	4.9975270E-001	1.128700911714176E-001
09/03/2025 11:56:27.2576	5.0073987E-001	1.131784319036850E-001
09/03/2025 11:56:27.2776	5.0174373E-001	1.134021345836418E-001
09/03/2025 11:56:27.2976	5.0273919E-001	1.136542990376866E-001
09/03/2025 11:56:27.3176	5.0373805E-001	1.151512157133161E-001
09/03/2025 11:56:27.3376	5.0474322E-001	1.165498762792501E-001
09/03/2025 11:56:27.3576	5.0572574E-001	1.161639447931928E-001
09/03/2025 11:56:27.3776	5.0673729E-001	1.160468786903142E-001
09/03/2025 11:56:27.3976	5.0774211E-001	1.161220234611795E-001
09/03/2025 11:56:27.4176	5.0875092E-001	1.162660736719974E-001
09/03/2025 11:56:27.4376	5.0973743E-001	1.164084796457447E-001
09/03/2025 11:56:27.4576	5.1073146E-001	1.165036648227318E-001
09/03/2025 11:56:27.4776	5.1173782E-001	1.169220798959338E-001
09/03/2025 11:56:27.4976	5.1275325E-001	1.171007868898515E-001
09/03/2025 11:56:27.5176	5.1374972E-001	1.174097079913028E-001
09/03/2025 11:56:27.5376	5.1474643E-001	1.195055514949168E-001
09/03/2025 11:56:27.5576	5.1574695E-001	1.201712542291109E-001
09/03/2025 11:56:27.5776	5.1676297E-001	1.199024514773757E-001
09/03/2025 11:56:27.5976	5.1774484E-001	1.196945935436009E-001
09/03/2025 11:56:27.6176	5.1874638E-001	1.198194571382674E-001
09/03/2025 11:56:27.6376	5.1974565E-001	1.199041961549988E-001
09/03/2025 11:56:27.6576	5.2076083E-001	1.200817933034468E-001
09/03/2025 11:56:27.6776	5.2177030E-001	1.206187641623226E-001
09/03/2025 11:56:27.6976	5.2275556E-001	1.209539227291119E-001
09/03/2025 11:56:27.7176	5.2376020E-001	1.211200152239247E-001
09/03/2025 11:56:27.7376	5.2476132E-001	1.214236399585693E-001
09/03/2025 11:56:27.7576	5.2575856E-001	1.238761559878996E-001
09/03/2025 11:56:27.7776	5.2675134E-001	1.240950280981554E-001
09/03/2025 11:56:27.7976	5.2775908E-001	1.237823980886286E-001
09/03/2025 11:56:27.8176	5.2875429E-001	1.237864779282566E-001
09/03/2025 11:56:27.8376	5.2975458E-001	1.238650778541341E-001
09/03/2025 11:56:27.8576	5.3076297E-001	1.241174498184898E-001
09/03/2025 11:56:27.8776	5.3175658E-001	1.242760695491192E-001
09/03/2025 11:56:27.8976	5.3274858E-001	1.245753443670561E-001
09/03/2025 11:56:27.9176	5.3373790E-001	1.248260249849413E-001
09/03/2025 11:56:27.9376	5.3474391E-001	1.253933058275529E-001
09/03/2025 11:56:27.9576	5.3575289E-001	1.283883194620210E-001
09/03/2025 11:56:27.9776	5.3675979E-001	1.278733371550018E-001
09/03/2025 11:56:27.9976	5.3775018E-001	1.277758768863154E-001
09/03/2025 11:56:28.0176	5.3874242E-001	1.276718947984694E-001
09/03/2025 11:56:28.0376	5.3973633E-001	1.276922920046162E-001
09/03/2025 11:56:28.0576	5.4075009E-001	1.280849551549179E-001
09/03/2025 11:56:28.0776	5.4173952E-001	1.283886230990499E-001
09/03/2025 11:56:28.0976	5.4273963E-001	1.285291211550228E-001
09/03/2025 11:56:28.1176	5.4374534E-001	1.289233178443592E-001
09/03/2025 11:56:28.1376	5.4474461E-001	1.300927201906843E-001
09/03/2025 11:56:28.1576	5.4574931E-001	1.322443068105112E-001
09/03/2025 11:56:28.1776	5.4675514E-001	1.320955924327594E-001
09/03/2025 11:56:28.1976	5.4774272E-001	1.318527623597119E-001
09/03/2025 11:56:28.2176	5.4874623E-001	1.318855124603340E-001
09/03/2025 11:56:28.2376	5.4974890E-001	1.320465758779186E-001
09/03/2025 11:56:28.2576	5.5075246E-001	1.321899329260410E-001
09/03/2025 11:56:28.2776	5.5176502E-001	1.323666387082392E-001
09/03/2025 11:56:28.2976	5.5274963E-001	1.326074030690108E-001
09/03/2025 11:56:28.3176	5.5375588E-001	1.330048717920564E-001
09/03/2025 11:56:28.3376	5.5474174E-001	1.362144060872703E-001
09/03/2025 11:56:28.3576	5.5573654E-001	1.356522160737470E-001
09/03/2025 11:56:28.3776	5.5675411E-001	1.356127768004733E-001
09/03/2025 11:56:28.3976	5.5775398E-001	1.355683240237544E-001
09/03/2025 11:56:28.4176	5.5875194E-001	1.357946737488325E-001
09/03/2025 11:56:28.4376	5.5975866E-001	1.360145013701790E-001
09/03/2025 11:56:28.4576	5.6073862E-001	1.363259658165692E-001
09/03/2025 11:56:28.4776	5.6174636E-001	1.365344736000731E-001
09/03/2025 11:56:28.4976	5.6276816E-001	1.377751379817108E-001
09/03/2025 11:56:28.5176	5.6375402E-001	1.398779790098272E-001
09/03/2025 11:56:28.5376	5.6475741E-001	1.394601903416014E-001
09/03/2025 11:56:28.5576	5.6575394E-001	1.393884957586935E-001
09/03/2025 11:56:28.5776	5.6676358E-001	1.394181231217875E-001
09/03/2025 11:56:28.5976	5.6775230E-001	1.395938103863349E-001
09/03/2025 11:56:28.6176	5.6875747E-001	1.398208499886100E-001
09/03/2025 11:56:28.6376	5.6975204E-001	1.400919838084117E-001
09/03/2025 11:56:28.6576	5.7076472E-001	1.404394828197029E-001
09/03/2025 11:56:28.6776	5.7174534E-001	1.413771229951334E-001
09/03/2025 11:56:28.6976	5.7274222E-001	1.439935623073123E-001
09/03/2025 11:56:28.7176	5.7376307E-001	1.436174263686154E-001
09/03/2025 11:56:28.7376	5.7475233E-001	1.434472071705390E-001
09/03/2025 11:56:28.7576	5.7576710E-001	1.435885966186312E-001
09/03/2025 11:56:28.7776	5.7676983E-001	1.436912544821904E-001
09/03/2025 11:56:28.7976	5.7775444E-001	1.437113413768307E-001
09/03/2025 11:56:28.8176	5.7876104E-001	1.442113193786811E-001
09/03/2025 11:56:28.8376	5.7975084E-001	1.444848969242436E-001
09/03/2025 11:56:28.8576	5.8074659E-001	1.470186126340808E-001
09/03/2025 11:56:28.8776	5.8175427E-001	1.476361263517498E-001
09/03/2025 11:56:28.8976	5.8276087E-001	1.473298681667079E-001
09/03/2025 11:56:28.9176	5.8374274E-001	1.472150115166906E-001
09/03/2025 11:56:28.9376	5.8475113E-001	1.474200690863658E-001
09/03/2025 11:56:28.9576	5.8574784E-001	1.476230917291514E-001
09/03/2025 11:56:28.9776	5.8674264E-001	1.478011734369729E-001
09/03/2025 11:56:28.9976	5.8776283E-001	1.480883102113801E-001
09/03/2025 11:56:29.0176	5.8874416E-001	1.484561089374541E-001
09/03/2025 11:56:29.0376	5.8975160E-001	1.516682467061203E-001
09/03/2025 11:56:29.0576	5.9074837E-001	1.515194298052744E-001
09/03/2025 11:56:29.0776	5.9174597E-001	1.513394989047403E-001
09/03/2025 11:56:29.0976	5.9275848E-001	1.513582026818769E-001
09/03/2025 11:56:29.1176	5.9375077E-001	1.514293351857403E-001
09/03/2025 11:56:29.1376	5.9475744E-001	1.517690989292342E-001
09/03/2025 11:56:29.1576	5.9574932E-001	1.520211535195511E-001
09/03/2025 11:56:29.1776	5.9674257E-001	1.526131947887028E-001
09/03/2025 11:56:29.1976	5.9774590E-001	1.557712073101558E-001
09/03/2025 11:56:29.2176	5.9876090E-001	1.554138549965707E-001
09/03/2025 11:56:29.2376	5.9974504E-001	1.551850040494993E-001
09/03/2025 11:56:29.2576	6.0075700E-001	1.553159019935673E-001
09/03/2025 11:56:29.2776	6.0175055E-001	1.552953999877603E-001
09/03/2025 11:56:29.2976	6.0273796E-001	1.554426683707990E-001
09/03/2025 11:56:29.3176	6.0374874E-001	1.558694662267550E-001
09/03/2025 11:56:29.3376	6.0474664E-001	1.561291084961142E-001
09/03/2025 11:56:29.3576	6.0574830E-001	1.584610351645905E-001
09/03/2025 11:56:29.3776	6.0675091E-001	1.593863756214788E-001
09/03/2025 11:56:29.3976	6.0774606E-001	1.591781018457068E-001
09/03/2025 11:56:29.4176	6.0874408E-001	1.592196485596817E-001
09/03/2025 11:56:29.4376	6.0975820E-001	1.594013265437549E-001
09/03/2025 11:56:29.4576	6.1075330E-001	1.595002132623156E-001
09/03/2025 11:56:29.4776	6.1176270E-001	1.598877322394405E-001
09/03/2025 11:56:29.4976	6.1273706E-001	1.614316125374500E-001
09/03/2025 11:56:29.5176	6.1375839E-001	1.631691928616625E-001
09/03/2025 11:56:29.5376	6.1474329E-001	1.628697500434815E-001
09/03/2025 11:56:29.5576	6.1574399E-001	1.627412311370591E-001
09/03/2025 11:56:29.5776	6.1675560E-001	1.629338816144608E-001
09/03/2025 11:56:29.5976	6.1775863E-001	1.629979463501113E-001
09/03/2025 11:56:29.6176	6.1873388E-001	1.631254702418434E-001
09/03/2025 11:56:29.6376	6.1975741E-001	1.634398505039933E-001
09/03/2025 11:56:29.6576	6.2075013E-001	1.638621864711050E-001
09/03/2025 11:56:29.6776	6.2174618E-001	1.650789553532381E-001
09/03/2025 11:56:29.6976	6.2274790E-001	1.674824459219564E-001
09/03/2025 11:56:29.7176	6.2374210E-001	1.671354202812330E-001
09/03/2025 11:56:29.7376	6.2475407E-001	1.671976943940146E-001
09/03/2025 11:56:29.7576	6.2573850E-001	1.672299715509231E-001
09/03/2025 11:56:29.7776	6.2674177E-001	1.672726894935805E-001
09/03/2025 11:56:29.7976	6.2775058E-001	1.673963317363008E-001
09/03/2025 11:56:29.8176	6.2874711E-001	1.676915329881012E-001
09/03/2025 11:56:29.8376	6.2975717E-001	1.681586970937341E-001
09/03/2025 11:56:29.8576	6.3076150E-001	1.712855076184494E-001
09/03/2025 11:56:29.8776	6.3175374E-001	1.708810283905935E-001
09/03/2025 11:56:29.8976	6.3274729E-001	1.707693032480574E-001
09/03/2025 11:56:29.9176	6.3374376E-001	1.708431271706825E-001
09/03/2025 11:56:29.9376	6.3475680E-001	1.708488603407107E-001
09/03/2025 11:56:29.9576	6.3574678E-001	1.711482405274483E-001
09/03/2025 11:56:29.9776	6.3674414E-001	1.714093670662912E-001
09/03/2025 11:56:29.9976	6.3775486E-001	1.716246419431022E-001
09/03/2025 11:56:30.0176	6.3874483E-001	1.739906019970983E-001
09/03/2025 11:56:30.0376	6.3975924E-001	1.748803793452676E-001
09/03/2025 11:56:30.0576	6.4075154E-001	1.745992902692202E-001
09/03/2025 11:56:30.0776	6.4175439E-001	1.746359012193154E-001
09/03/2025 11:56:30.0976	6.4276254E-001	1.748158341894560E-001
09/03/2025 11:56:30.1176	6.4374292E-001	1.749475898428102E-001
09/03/2025 11:56:30.1376	6.4473802E-001	1.751493529752933E-001
09/03/2025 11:56:30.1576	6.4574993E-001	1.752999604213994E-001
09/03/2025 11:56:30.1776	6.4675152E-001	1.780147090968167E-001
09/03/2025 11:56:30.1976	6.4774460E-001	1.786851830677025E-001
09/03/2025 11:56:30.2176	6.4874744E-001	1.785410817764295E-001
09/03/2025 11:56:30.2376	6.4976388E-001	1.784586120370983E-001
09/03/2025 11:56:30.2576	6.5074813E-001	1.784712873890797E-001
09/03/2025 11:56:30.2776	6.5177107E-001	1.786542377150105E-001
09/03/2025 11:56:30.2976	6.5274352E-001	1.788603371630125E-001
09/03/2025 11:56:30.3176	6.5376419E-001	1.790445095911211E-001
09/03/2025 11:56:30.3376	6.5473539E-001	1.793952443145433E-001
09/03/2025 11:56:30.3576	6.5573996E-001	1.810518446404288E-001
09/03/2025 11:56:30.3776	6.5674216E-001	1.828211730268481E-001
09/03/2025 11:56:30.3976	6.5775388E-001	1.826886221792345E-001
09/03/2025 11:56:30.4176	6.5874004E-001	1.826500487901903E-001
09/03/2025 11:56:30.4376	6.5975356E-001	1.827222194470881E-001
09/03/2025 11:56:30.4576	6.6074938E-001	1.831443027541464E-001
09/03/2025 11:56:30.4776	6.6174328E-001	1.835986423927052E-001
09/03/2025 11:56:30.4976	6.6273922E-001	1.865881866930681E-001
09/03/2025 11:56:30.5176	6.6374606E-001	1.863829249826576E-001
09/03/2025 11:56:30.5376	6.6473508E-001	1.863135537391329E-001
09/03/2025 11:56:30.5576	6.6573191E-001	1.863200686509838E-001
09/03/2025 11:56:30.5776	6.6673076E-001	1.865685742814102E-001
09/03/2025 11:56:30.5976	6.6772938E-001	1.867794506251828E-001
09/03/2025 11:56:30.6176	6.6874450E-001	1.871129185504596E-001
09/03/2025 11:56:30.6376	6.6972846E-001	1.879370844690138E-001
09/03/2025 11:56:30.6576	6.7073709E-001	1.907487571782749E-001
09/03/2025 11:56:30.6776	6.7175436E-001	1.907299484721290E-001
09/03/2025 11:56:30.6976	6.7272729E-001	1.909621319371375E-001
09/03/2025 11:56:30.7176	6.7373675E-001	1.911218591008541E-001
09/03/2025 11:56:30.7376	6.7472899E-001	1.927206868616245E-001
09/03/2025 11:56:30.7576	6.7574716E-001	1.945879055937341E-001
09/03/2025 11:56:30.7776	6.7675596E-001	1.944469364566936E-001
09/03/2025 11:56:30.7976	6.7776847E-001	1.945656499463242E-001
09/03/2025 11:56:30.8176	6.7873859E-001	1.947231543923009E-001
09/03/2025 11:56:30.8376	6.7973530E-001	1.950430459110069E-001
09/03/2025 11:56:30.8576	6.8074924E-001	1.980098026882243E-001
09/03/2025 11:56:30.8776	6.8173844E-001	1.985735321650286E-001
09/03/2025 11:56:30.8976	6.8273526E-001	1.986151886457166E-001
09/03/2025 11:56:30.9176	6.8374854E-001	1.987835072084434E-001
09/03/2025 11:56:30.9376	6.8472302E-001	1.991179864853628E-001
09/03/2025 11:56:30.9576	6.8574017E-001	2.021337533887064E-001
09/03/2025 11:56:30.9776	6.8673664E-001	2.027976553524957E-001
09/03/2025 11:56:30.9976	6.8774915E-001	2.029852659260452E-001
09/03/2025 11:56:31.0176	6.8873870E-001	2.045076797043701E-001
09/03/2025 11:56:31.0376	6.8974370E-001	2.064960938878366E-001
09/03/2025 11:56:31.0576	6.9074607E-001	2.065072822539759E-001
09/03/2025 11:56:31.0776	6.9171393E-001	2.067996146441953E-001
09/03/2025 11:56:31.0976	6.9273657E-001	2.095735544571653E-001
09/03/2025 11:56:31.1176	6.9372100E-001	2.104604648581394E-001
09/03/2025 11:56:31.1376	6.9473273E-001	2.105849127466275E-001
09/03/2025 11:56:31.1576	6.9573486E-001	2.125801010729956E-001
09/03/2025 11:56:31.1776	6.9673550E-001	2.142539824126293E-001
09/03/2025 11:56:31.1976	6.9772798E-001	2.145297273657185E-001
09/03/2025 11:56:31.2176	6.9873768E-001	2.155558173027304E-001
09/03/2025 11:56:31.2376	6.9973874E-001	2.184547290800962E-001
09/03/2025 11:56:31.2576	7.0073354E-001	2.184623099165046E-001
09/03/2025 11:56:31.2776	7.0172745E-001	2.188180205153509E-001
09/03/2025 11:56:31.2976	7.0273113E-001	2.218954866984861E-001
09/03/2025 11:56:31.3176	7.0373571E-001	2.224775634628413E-001
09/03/2025 11:56:31.3376	7.0473814E-001	2.229676933493483E-001
09/03/2025 11:56:31.3576	7.0573801E-001	2.263956256728221E-001
09/03/2025 11:56:31.3776	7.0671988E-001	2.264459674738148E-001
09/03/2025 11:56:31.3976	7.0773011E-001	2.281937240881637E-001
09/03/2025 11:56:31.4176	7.0873886E-001	2.303640355174950E-001
09/03/2025 11:56:31.4376	7.0973420E-001	2.308584475734581E-001
09/03/2025 11:56:31.4576	7.1071124E-001	2.341763145523146E-001
09/03/2025 11:56:31.4776	7.1174079E-001	2.344486048160537E-001
09/03/2025 11:56:31.4976	7.1273953E-001	2.353450663439525E-001
09/03/2025 11:56:31.5176	7.1373439E-001	2.384292989865777E-001
09/03/2025 11:56:31.5376	7.1476120E-001	2.389117978616735E-001
09/03/2025 11:56:31.5576	7.1575558E-001	2.421291137709181E-001
09/03/2025 11:56:31.5776	7.1675634E-001	2.423295612033041E-001
09/03/2025 11:56:31.5976	7.1775699E-001	2.441589204180579E-001
09/03/2025 11:56:31.6176	7.1874422E-001	2.462910626394050E-001
09/03/2025 11:56:31.6376	7.1975344E-001	2.476556547141335E-001
09/03/2025 11:56:31.6576	7.2074246E-001	2.501180101082556E-001
09/03/2025 11:56:31.6776	7.2174561E-001	2.505271155387170E-001
09/03/2025 11:56:31.6976	7.2275561E-001	2.544232244189417E-001
09/03/2025 11:56:31.7176	7.2375607E-001	2.562732675837165E-001
09/03/2025 11:56:31.7376	7.2474110E-001	2.580434903502478E-001
09/03/2025 11:56:31.7576	7.2574359E-001	2.583008580582415E-001
09/03/2025 11:56:31.7776	7.2673440E-001	2.599843536089690E-001
09/03/2025 11:56:31.7976	7.2772235E-001	2.624025997291866E-001
09/03/2025 11:56:31.8176	7.2873551E-001	2.654571208792447E-001
09/03/2025 11:56:31.8376	7.2973865E-001	2.662426937992377E-001
09/03/2025 11:56:31.8576	7.3074549E-001	2.693726653750570E-001
09/03/2025 11:56:31.8776	7.3175794E-001	2.702420385450963E-001
09/03/2025 11:56:31.8976	7.3273760E-001	2.733547767986453E-001
09/03/2025 11:56:31.9176	7.3372507E-001	2.740947212506493E-001
09/03/2025 11:56:31.9376	7.3474747E-001	2.755012698212846E-001
09/03/2025 11:56:31.9576	7.3574346E-001	2.784140762459084E-001
09/03/2025 11:56:31.9776	7.3672599E-001	2.820597701809495E-001
09/03/2025 11:56:31.9976	7.3773485E-001	2.828764226546303E-001
09/03/2025 11:56:32.0176	7.3872638E-001	2.859487960166822E-001
09/03/2025 11:56:32.0376	7.3974043E-001	2.863596258684984E-001
09/03/2025 11:56:32.0576	7.4072939E-001	2.895977182520765E-001
09/03/2025 11:56:32.0776	7.4174058E-001	2.933292880447382E-001
09/03/2025 11:56:32.0976	7.4273318E-001	2.942093130873724E-001
09/03/2025 11:56:32.1176	7.4372518E-001	2.977667736510449E-001
09/03/2025 11:56:32.1376	7.4472803E-001	2.981832332184755E-001
09/03/2025 11:56:32.1576	7.4572402E-001	3.020973147617463E-001
09/03/2025 11:56:32.1776	7.4674129E-001	3.057465129273211E-001
09/03/2025 11:56:32.1976	7.4772984E-001	3.080310173229215E-001
09/03/2025 11:56:32.2176	7.4873894E-001	3.100033213850120E-001
09/03/2025 11:56:32.2376	7.4975801E-001	3.132739617592759E-001
09/03/2025 11:56:32.2576	7.5075376E-001	3.152749232119990E-001
09/03/2025 11:56:32.2776	7.5172788E-001	3.187471200815510E-001
09/03/2025 11:56:32.2976	7.5274295E-001	3.218680556294404E-001
09/03/2025 11:56:32.3176	7.5373733E-001	3.251499658864407E-001
09/03/2025 11:56:32.3376	7.5474280E-001	3.278846378800355E-001
09/03/2025 11:56:32.3576	7.5573134E-001	3.299829431861236E-001
09/03/2025 11:56:32.3776	7.5672752E-001	3.341334429052150E-001
09/03/2025 11:56:32.3976	7.5771254E-001	3.376731001772006E-001
09/03/2025 11:56:32.4176	7.5873911E-001	3.404753861379710E-001
09/03/2025 11:56:32.4376	7.5973088E-001	3.452260799757726E-001
09/03/2025 11:56:32.4576	7.6074988E-001	3.487477325834341E-001
09/03/2025 11:56:32.4776	7.6173609E-001	3.519543107185105E-001
